id,happy,sad,angry,disgust,surprise,fear
290,2.1818181818181817,2.363636363636364,5.6818181818181825,4.818181818181818,1.7727272727272727,1.8636363636363635
291,2.2916666666666665,4.375,3.625,3.5,2.333333333333333,3.875
292,3.1320754716981134,2.056603773584906,3.830188679245283,3.0566037735849063,4.30188679245283,3.716981132075472
293,1.8157894736842104,2.9736842105263164,6.63157894736842,3.5263157894736836,2.394736842105264,2.4473684210526314
294,1.5142857142857142,2.1714285714285717,3.8857142857142857,4.885714285714286,3.914285714285714,3.6857142857142855
295,2.264705882352941,1.6470588235294117,6.647058823529411,5.0,3.4117647058823533,2.323529411764706
296,2.3837837837837843,1.4756756756756757,8.043243243243243,5.437837837837838,2.5243243243243243,2.7621621621621624
297,3.25,1.7142857142857142,7.107142857142858,5.357142857142857,4.803571428571429,2.7142857142857144
298,2.1714285714285717,2.9714285714285715,4.314285714285714,3.5428571428571427,1.6571428571428573,2.085714285714286
299,2.036144578313253,1.8313253012048192,6.554216867469879,5.108433734939759,2.903614457831325,3.566265060240964
300,2.055555555555556,3.7777777777777777,4.4444444444444455,4.0,4.388888888888889,3.5
301,4.511627906976744,2.6511627906976742,3.6046511627906974,3.581395348837209,3.4883720930232562,2.744186046511628
302,1.891304347826087,2.608695652173913,5.608695652173912,4.065217391304348,4.956521739130435,3.065217391304348
303,1.5423728813559323,2.5593220338983054,6.423728813559323,4.9491525423728815,1.6949152542372878,2.5423728813559316
304,1.5686274509803917,2.176470588235294,4.627450980392157,5.078431372549018,2.8039215686274512,2.9019607843137254
305,1.903225806451613,1.870967741935484,4.387096774193549,4.064516129032258,2.4838709677419355,2.870967741935484
306,2.0294117647058822,1.4117647058823528,6.382352941176473,3.9117647058823533,2.9411764705882355,3.2058823529411766
307,3.217391304347826,1.5652173913043481,6.391304347826088,3.565217391304348,2.3043478260869565,2.347826086956522
308,2.742857142857144,1.9142857142857144,4.8285714285714265,5.0,2.657142857142857,1.8285714285714283
309,3.35,2.5,7.4,3.75,2.583333333333333,2.65
310,3.3703703703703702,2.5185185185185186,4.5555555555555545,4.407407407407407,2.962962962962963,4.148148148148148
311,2.4814814814814814,2.3703703703703702,6.6111111111111125,4.425925925925926,3.388888888888889,2.7962962962962963
312,4.5344827586206895,2.6724137931034484,4.0344827586206895,5.827586206896553,5.172413793103448,2.9655172413793105
313,3.9912280701754392,1.4912280701754386,7.63157894736842,5.280701754385965,3.4736842105263164,2.7105263157894743
314,1.5714285714285714,3.1071428571428568,4.0,4.607142857142857,3.7142857142857135,4.571428571428571
315,1.5,4.566666666666666,5.466666666666668,4.933333333333334,2.3,4.333333333333333
316,1.9180327868852456,2.442622950819672,6.213114754098362,4.19672131147541,2.1639344262295084,2.5737704918032787
317,2.034090909090909,1.5795454545454546,6.2727272727272725,4.931818181818182,2.113636363636364,3.25
318,2.8048780487804885,1.7804878048780488,6.121951219512195,4.0,2.414634146341464,2.365853658536585
319,2.026315789473684,2.8947368421052637,13.552631578947368,4.157894736842104,2.736842105263158,3.5789473684210527
320,1.9714285714285715,2.3142857142857145,4.485714285714286,4.542857142857144,2.057142857142857,3.0285714285714285
321,2.377049180327869,1.7418032786885247,6.758196721311475,5.8770491803278695,2.9631147540983607,2.8442622950819683
322,3.5161290322580645,1.6451612903225807,5.161290322580643,4.935483870967742,2.0,2.548387096774193
323,1.5370370370370368,2.462962962962963,7.277777777777778,4.592592592592593,2.555555555555556,2.6296296296296298
324,3.842105263157895,2.6578947368421053,4.1842105263157885,4.552631578947368,4.078947368421051,4.315789473684212
325,1.9523809523809523,2.071428571428572,5.8809523809523805,3.9047619047619047,3.1904761904761907,3.333333333333333
326,2.3181818181818183,4.454545454545454,3.136363636363636,3.090909090909092,3.4545454545454546,2.0454545454545454
327,1.7,4.133333333333334,6.933333333333334,5.466666666666668,2.333333333333333,2.7
328,2.037735849056604,2.811320754716981,5.433962264150944,4.886792452830188,2.5660377358490565,2.39622641509434
329,0.7804878048780488,3.463414634146341,8.926829268292684,3.5853658536585367,1.9756097560975607,2.731707317073171
330,1.7692307692307692,4.538461538461538,5.538461538461538,3.7692307692307687,2.5384615384615383,4.846153846153847
331,1.608108108108108,1.5810810810810811,6.648648648648647,6.621621621621622,1.8243243243243243,2.5945945945945947
332,2.6923076923076925,1.824175824175824,6.769230769230767,4.967032967032966,2.9450549450549453,3.7472527472527473
333,2.342857142857143,2.628571428571429,5.7714285714285705,4.742857142857143,2.2,2.571428571428572
334,2.4047619047619047,3.023809523809524,5.166666666666667,4.285714285714286,3.238095238095238,2.6904761904761907
335,2.5454545454545454,2.878787878787879,4.0606060606060606,4.333333333333333,3.212121212121212,2.7575757575757582
336,3.2051282051282053,2.717948717948718,4.307692307692308,3.4871794871794872,3.2692307692307687,2.833333333333333
337,1.8571428571428568,2.642857142857143,7.7142857142857135,3.2857142857142856,2.7142857142857144,2.821428571428572
338,1.7142857142857142,2.7142857142857144,9.0,4.761904761904762,1.4047619047619049,1.9523809523809523
339,1.3157894736842106,3.0526315789473686,3.5,4.2631578947368425,4.105263157894736,4.078947368421051
340,2.771428571428572,1.8571428571428568,5.228571428571429,4.8285714285714265,2.4857142857142858,2.1714285714285717
341,3.2857142857142856,1.5934065934065933,5.153846153846153,4.219780219780221,4.0989010989010985,3.021978021978022
342,1.6333333333333333,3.0,5.466666666666668,4.7,2.8666666666666667,2.8
343,2.9761904761904763,2.0476190476190474,5.8809523809523805,4.785714285714286,2.357142857142857,2.738095238095238
344,2.0,2.4054054054054053,6.108108108108107,5.027027027027027,2.9459459459459465,5.0540540540540535
345,2.3023255813953494,2.372093023255814,7.116279069767443,5.883720930232557,1.9534883720930232,2.3953488372093017
346,3.0273972602739727,2.4520547945205484,5.123287671232877,3.671232876712329,2.3150684931506853,2.191780821917808
347,2.347826086956522,3.565217391304348,4.5,3.3260869565217392,2.8043478260869565,3.3695652173913038
348,1.6463414634146345,2.1829268292682933,5.463414634146342,5.280487804878049,3.1707317073170733,3.768292682926829
349,2.183673469387754,2.8571428571428568,4.714285714285714,5.061224489795919,2.7755102040816326,2.8979591836734686
350,2.0,2.833333333333333,4.7,3.966666666666667,2.3666666666666667,3.3
351,1.8333333333333333,5.571428571428571,7.6190476190476195,4.976190476190476,1.8571428571428568,1.9285714285714288
352,1.8571428571428568,2.642857142857143,7.7142857142857135,3.2857142857142856,2.7142857142857144,2.821428571428572
353,2.056603773584906,1.0754716981132075,9.09433962264151,7.320754716981133,2.0,1.962264150943396
354,2.2222222222222223,3.0555555555555562,5.277777777777779,4.916666666666667,1.9722222222222223,2.0
355,2.833333333333333,2.033333333333333,4.6,4.8,2.933333333333333,3.0
356,2.5555555555555562,2.066666666666667,6.177777777777778,4.888888888888889,2.1111111111111107,2.2666666666666666
357,2.3023255813953494,2.372093023255814,7.116279069767443,5.883720930232557,1.9534883720930232,2.3953488372093017
358,2.088235294117647,1.8235294117647056,7.4411764705882355,4.735294117647058,4.117647058823529,4.0
359,3.5384615384615383,1.9487179487179491,5.384615384615384,4.717948717948718,2.5641025641025643,3.2564102564102564
360,2.0933333333333333,2.3066666666666658,4.88,5.706666666666668,2.6666666666666665,3.066666666666667
361,3.7,3.0,3.2666666666666666,2.533333333333333,3.333333333333333,1.8166666666666669
362,2.0,2.4054054054054053,6.108108108108107,5.027027027027027,2.9459459459459465,5.0540540540540535
363,2.07843137254902,2.2745098039215685,5.764705882352941,6.9215686274509824,2.2941176470588243,2.8039215686274512
364,2.392857142857143,4.035714285714286,3.928571428571429,3.8571428571428568,2.642857142857143,3.0357142857142856
365,3.9912280701754392,1.4912280701754386,7.63157894736842,5.280701754385965,3.4736842105263164,2.7105263157894743
366,5.064516129032258,2.161290322580645,5.161290322580643,4.67741935483871,3.0645161290322585,2.6129032258064515
367,3.1363636363636362,3.0454545454545454,3.7954545454545454,3.9090909090909087,3.1590909090909087,3.5681818181818183
368,1.3947368421052628,2.3421052631578947,8.342105263157897,4.605263157894737,1.5263157894736843,3.6842105263157885
369,2.034090909090909,1.5795454545454546,6.2727272727272725,4.931818181818182,2.113636363636364,3.25
370,1.5370370370370368,2.462962962962963,7.277777777777778,4.592592592592593,2.5555555555555562,2.6296296296296298
371,3.1666666666666665,1.1666666666666667,5.0,3.8333333333333335,2.5,2.0
372,2.0923076923076924,2.569230769230769,5.307692307692308,3.4923076923076923,3.1230769230769235,3.0461538461538464
373,1.891304347826087,2.608695652173913,5.608695652173912,4.065217391304348,4.956521739130435,3.065217391304348
374,2.4411764705882355,2.485294117647059,5.647058823529411,5.735294117647059,2.1323529411764706,2.397058823529412
375,2.8636363636363638,2.409090909090909,5.0227272727272725,6.431818181818183,1.7954545454545454,2.113636363636364
376,1.2,5.033333333333333,6.366666666666666,3.966666666666667,2.8666666666666667,3.8
377,5.953488372093022,1.755813953488372,3.6279069767441854,2.9069767441860463,3.5813953488372086,2.6162790697674416
378,3.011494252873564,1.8505747126436785,5.448275862068965,4.367816091954023,3.2988505747126435,3.1149425287356323
379,2.2674897119341564,1.5226337448559668,7.917695473251027,5.522633744855965,3.1358024691358017,3.0452674897119336
380,1.5,4.076923076923077,5.269230769230768,4.153846153846153,2.423076923076924,2.3846153846153846
381,6.7368421052631575,3.3421052631578947,2.9473684210526314,1.868421052631579,4.315789473684212,1.973684210526316
382,1.8113207547169807,3.0943396226415096,8.528301886792454,5.056603773584905,1.5660377358490567,1.7735849056603774
383,1.8076923076923082,2.923076923076924,5.269230769230768,4.461538461538462,2.230769230769231,2.6153846153846154
384,1.8157894736842104,2.9736842105263164,6.63157894736842,3.526315789473684,2.394736842105264,2.4473684210526314
385,1.0416666666666667,1.7916666666666667,5.083333333333333,5.541666666666668,1.9583333333333333,3.125
386,2.227272727272727,1.0,5.7727272727272725,4.909090909090909,1.8181818181818181,3.0454545454545454
387,1.1724137931034482,4.862068965517241,5.137931034482759,4.310344827586206,2.3448275862068964,3.1379310344827585
388,2.026315789473684,2.8947368421052633,13.552631578947368,4.1578947368421035,2.736842105263158,3.5789473684210527
389,2.4166666666666665,2.8055555555555562,6.8611111111111125,3.0,2.833333333333333,2.9722222222222223
390,3.1320754716981134,2.056603773584906,3.830188679245283,3.0566037735849063,4.30188679245283,3.716981132075472
391,2.7073170731707314,3.5853658536585367,5.634146341463414,3.8292682926829267,3.4390243902439024,2.7073170731707314
392,1.5142857142857142,2.171428571428572,3.8857142857142857,4.885714285714286,3.914285714285714,3.6857142857142855
393,1.8888888888888888,2.1111111111111107,7.133333333333334,4.755555555555556,2.533333333333333,2.4
394,1.5882352941176472,3.3235294117647056,6.352941176470589,4.852941176470588,2.088235294117647,2.9411764705882355
395,2.4166666666666665,0.8333333333333334,9.416666666666666,5.916666666666668,2.583333333333333,2.833333333333333
396,3.310344827586207,2.5517241379310347,3.5172413793103448,3.965517241379312,3.4137931034482767,3.5517241379310347
397,1.7169811320754718,1.7358490566037736,6.849056603773584,6.169811320754717,2.2830188679245285,2.8679245283018866
398,4.72463768115942,3.0144927536231885,3.3043478260869565,3.1594202898550723,4.9275362318840585,2.4782608695652173
399,2.3472222222222223,1.375,9.291666666666666,7.458333333333332,2.1944444444444446,2.375
400,2.6923076923076925,1.824175824175824,6.769230769230767,4.967032967032966,2.9450549450549453,3.7472527472527473
401,1.5263157894736843,2.6842105263157894,10.947368421052632,5.105263157894737,1.7894736842105263,1.8947368421052635
402,2.5,3.928571428571429,5.053571428571429,3.7142857142857135,2.625,2.8571428571428568
403,1.6071428571428572,1.8035714285714288,7.321428571428571,4.839285714285714,2.357142857142857,2.642857142857143
404,1.6666666666666667,2.9696969696969697,5.9393939393939394,3.333333333333333,2.272727272727273,2.8181818181818183
405,3.25,1.7142857142857142,7.107142857142858,5.357142857142857,4.803571428571429,2.7142857142857144
406,3.1666666666666665,1.5666666666666669,3.8333333333333335,3.866666666666666,4.766666666666667,3.9
407,2.208333333333333,4.166666666666667,4.25,3.0,2.583333333333333,3.0
408,3.215686274509804,3.333333333333333,4.8431372549019605,4.450980392156863,2.5098039215686274,2.7254901960784315
409,2.2333333333333334,3.7,6.833333333333332,4.066666666666666,1.6333333333333333,2.1666666666666665
410,1.5714285714285714,2.8571428571428568,7.2857142857142865,3.6190476190476177,2.761904761904762,2.9047619047619047
411,2.5555555555555562,3.5555555555555562,5.2592592592592595,3.259259259259258,2.814814814814815,2.833333333333333
412,3.1538461538461537,1.6923076923076923,5.569230769230769,3.8923076923076922,3.015384615384616,2.9846153846153847
413,4.6923076923076925,2.1538461538461537,5.246153846153846,3.723076923076924,2.8461538461538463,1.969230769230769
414,2.952380952380953,2.7142857142857144,4.238095238095238,3.3809523809523814,2.6666666666666665,2.5714285714285716
415,2.673469387755102,2.3469387755102042,5.081632653061225,4.530612244897959,3.2244897959183683,4.428571428571429
416,3.217391304347826,1.565217391304348,6.391304347826088,3.565217391304348,2.3043478260869565,2.347826086956522
417,2.619047619047619,3.3809523809523814,3.952380952380953,3.8095238095238084,2.333333333333333,2.8095238095238093
418,3.4418604651162785,1.3255813953488371,5.744186046511628,3.6279069767441854,4.069767441860465,2.9069767441860463
419,2.8048780487804885,1.7804878048780488,6.121951219512195,4.0,2.414634146341464,2.365853658536585
420,4.7,1.9166666666666667,5.533333333333332,3.3833333333333333,3.716666666666667,2.1
421,1.9714285714285715,2.3142857142857145,4.485714285714286,4.542857142857144,2.057142857142857,3.0285714285714285
422,2.4788732394366195,1.6056338028169015,5.788732394366198,5.521126760563378,3.2957746478873235,3.746478873239437
423,1.7450980392156863,3.450980392156864,4.7254901960784315,4.078431372549018,3.392156862745098,3.294117647058824
424,1.8378378378378384,2.5675675675675675,5.864864864864867,3.4054054054054053,3.1621621621621623,2.810810810810811
425,1.7045454545454546,2.113636363636364,5.590909090909091,4.909090909090909,1.9318181818181817,2.6818181818181817
426,1.5714285714285714,3.1071428571428568,4.0,4.607142857142857,3.7142857142857135,4.571428571428571
427,2.347826086956522,3.565217391304348,4.5,3.3260869565217392,2.8043478260869565,3.369565217391304
428,3.2051282051282053,2.717948717948718,4.3076923076923075,3.4871794871794872,3.2692307692307687,2.833333333333333
429,3.4117647058823533,2.1372549019607843,3.4705882352941178,4.470588235294118,3.0980392156862746,2.7058823529411766
430,1.9387755102040816,2.53061224489796,6.469387755102041,5.2653061224489806,2.5510204081632653,3.0408163265306123
431,1.6470588235294117,2.735294117647059,3.117647058823529,4.294117647058823,3.5294117647058822,4.882352941176472
432,2.477272727272727,1.9090909090909087,8.227272727272727,4.681818181818182,4.0227272727272725,3.5909090909090917
433,3.3703703703703702,2.5185185185185186,4.5555555555555545,4.407407407407407,2.962962962962963,4.148148148148148
434,2.036144578313253,1.8313253012048192,6.554216867469879,5.108433734939759,2.903614457831325,3.566265060240964
435,2.0294117647058822,1.4117647058823528,6.382352941176473,3.911764705882353,2.9411764705882355,3.2058823529411766
436,2.5217391304347827,2.565217391304348,6.413043478260869,4.260869565217392,2.282608695652174,2.108695652173913
437,2.0,2.7058823529411766,4.0588235294117645,3.7352941176470575,4.705882352941177,4.147058823529412
438,3.2432432432432434,3.6216216216216215,5.405405405405406,4.243243243243243,2.4864864864864864,2.216216216216216
439,2.264705882352941,1.6470588235294117,6.647058823529411,5.0,3.4117647058823533,2.323529411764706
440,2.4814814814814814,2.3703703703703702,6.6111111111111125,4.425925925925926,3.388888888888889,2.7962962962962963
441,2.5454545454545454,2.878787878787879,4.0606060606060606,4.333333333333333,3.212121212121212,2.7575757575757582
442,2.3181818181818183,4.454545454545454,3.1363636363636362,3.0909090909090917,3.4545454545454546,2.0454545454545454
443,2.055555555555556,3.7777777777777777,4.4444444444444455,4.0,4.388888888888889,3.5
444,2.171428571428572,2.9714285714285715,4.314285714285714,3.5428571428571427,1.6571428571428573,2.085714285714286
445,1.6575342465753424,1.7808219178082192,7.054794520547945,4.369863013698629,3.191780821917808,3.1232876712328768
446,1.7692307692307692,4.538461538461538,5.538461538461538,3.7692307692307687,2.5384615384615383,4.846153846153847
447,1.5423728813559323,2.5593220338983054,6.423728813559323,4.9491525423728815,1.6949152542372878,2.542372881355932
448,1.7333333333333334,4.066666666666666,6.333333333333332,4.977777777777779,1.8888888888888888,2.6444444444444444
449,1.5686274509803917,2.176470588235294,4.627450980392157,5.078431372549018,2.8039215686274512,2.9019607843137254
450,2.0285714285714285,2.5714285714285716,6.542857142857143,4.342857142857143,2.8857142857142857,3.1142857142857143
451,2.377049180327869,1.7418032786885247,6.758196721311475,5.8770491803278695,2.9631147540983607,2.8442622950819683
452,3.842105263157895,2.6578947368421053,4.1842105263157885,4.552631578947368,4.078947368421051,4.315789473684212
453,2.1818181818181817,2.363636363636364,5.681818181818183,4.818181818181818,1.7727272727272727,1.8636363636363635
454,2.6666666666666665,1.2222222222222223,6.8888888888888875,5.0,2.5555555555555562,2.0
455,1.9230769230769231,2.6153846153846154,5.230769230769232,4.384615384615385,2.6153846153846154,2.2820512820512806
456,1.9180327868852456,2.442622950819672,6.213114754098362,4.19672131147541,2.1639344262295084,2.5737704918032787
457,1.5,4.566666666666666,5.466666666666668,4.933333333333334,2.3,4.333333333333333
458,2.1481481481481484,4.481481481481481,2.7037037037037037,4.2222222222222205,2.185185185185185,2.851851851851852
459,2.5,3.138888888888889,6.3611111111111125,3.888888888888889,2.0,1.9722222222222223
460,1.24,2.56,5.92,3.88,2.72,3.6
461,2.4444444444444446,2.6296296296296298,5.37037037037037,4.851851851851851,2.740740740740741,2.814814814814815
462,1.5609756097560976,2.609756097560976,6.2926829268292686,4.512195121951219,1.6097560975609757,2.975609756097561
463,2.8135593220338984,1.8135593220338984,6.491525423728813,6.084745762711862,2.3389830508474576,2.983050847457627
464,3.5161290322580645,1.6451612903225807,5.161290322580643,4.935483870967742,2.0,2.5483870967741935
465,1.7307692307692308,3.1923076923076925,6.230769230769233,5.038461538461538,1.7307692307692308,2.0384615384615383
466,2.9411764705882355,1.3529411764705883,6.529411764705883,4.235294117647058,1.4117647058823528,1.6470588235294117
467,1.903225806451613,1.8709677419354842,4.387096774193549,4.064516129032258,2.4838709677419355,2.870967741935484
468,1.574468085106383,2.1702127659574466,7.148936170212767,5.574468085106383,1.5319148936170213,2.5106382978723403
469,4.5344827586206895,2.6724137931034484,4.0344827586206895,5.827586206896553,5.172413793103448,2.9655172413793105
470,3.806451612903226,1.9677419354838708,9.677419354838714,3.3870967741935485,2.4838709677419355,1.6129032258064515
471,1.7,4.133333333333334,6.933333333333334,5.466666666666668,2.333333333333333,2.7
472,1.6463414634146345,2.1829268292682933,5.463414634146342,5.280487804878049,3.1707317073170733,3.768292682926829
473,3.882352941176471,2.117647058823529,5.470588235294118,3.0294117647058822,2.5294117647058822,2.235294117647059
474,1.6081081081081081,1.5810810810810811,6.648648648648647,6.621621621621622,1.8243243243243243,2.5945945945945947
475,1.434782608695652,3.695652173913044,4.260869565217392,4.869565217391305,3.391304347826087,5.130434782608695
476,2.0416666666666665,3.208333333333333,4.958333333333333,3.7916666666666665,2.4166666666666665,3.7083333333333335
477,0.7804878048780488,3.463414634146341,8.926829268292684,3.5853658536585367,1.9756097560975607,2.731707317073171
478,3.2857142857142856,1.5934065934065933,5.153846153846153,4.219780219780221,4.0989010989010985,3.021978021978022
479,3.0297029702970297,1.6732673267326732,6.128712871287129,6.445544554455446,2.514851485148516,2.623762376237624
480,2.7966101694915246,2.220338983050848,10.372881355932204,4.016949152542373,1.4745762711864407,1.9152542372881358
481,2.7894736842105257,2.4210526315789482,4.473684210526316,4.0,3.9210526315789473,2.2894736842105257
482,1.8518518518518519,2.4444444444444446,6.8888888888888875,4.62962962962963,2.7777777777777777,2.6666666666666665
483,2.183673469387754,2.8571428571428568,4.714285714285714,5.061224489795919,2.7755102040816326,2.8979591836734686
484,2.771428571428572,1.8571428571428568,5.228571428571429,4.8285714285714265,2.4857142857142858,2.171428571428572
485,2.9761904761904763,2.0476190476190474,5.8809523809523805,4.785714285714286,2.357142857142857,2.738095238095238
486,1.3157894736842106,3.0526315789473686,3.5,4.2631578947368425,4.105263157894736,4.078947368421051
487,2.0377358490566038,2.811320754716981,5.433962264150944,4.886792452830188,2.5660377358490565,2.3962264150943398
488,1.6333333333333333,3.0,5.466666666666668,4.7,2.8666666666666667,2.8
489,2.17948717948718,3.3076923076923075,3.948717948717949,3.6153846153846163,2.769230769230769,3.051282051282051
490,1.7142857142857142,2.7142857142857144,9.0,4.761904761904762,1.4047619047619049,1.9523809523809523
491,2.342857142857143,2.6285714285714294,5.7714285714285705,4.742857142857143,2.2,2.5714285714285716
492,2.7428571428571438,1.9142857142857144,4.8285714285714265,5.0,2.657142857142857,1.8285714285714283
493,1.8947368421052635,2.5526315789473686,5.131578947368421,5.2631578947368425,2.263157894736842,2.8947368421052633
494,2.4047619047619047,3.023809523809524,5.166666666666667,4.285714285714286,3.238095238095238,2.6904761904761907
495,1.4634146341463414,2.097560975609756,5.902439024390246,5.048780487804878,2.8292682926829267,3.8292682926829267
496,1.8947368421052635,2.5526315789473686,5.131578947368421,5.2631578947368425,2.263157894736842,2.894736842105264
497,1.8157894736842104,2.9736842105263164,6.63157894736842,3.5263157894736836,2.394736842105264,2.4473684210526314
498,3.2857142857142856,1.5934065934065933,5.153846153846153,4.219780219780221,4.0989010989010985,3.021978021978022
499,0.7804878048780488,3.463414634146341,8.926829268292684,3.5853658536585367,1.9756097560975607,2.731707317073171
500,2.034090909090909,1.5795454545454546,6.2727272727272725,4.931818181818182,2.113636363636364,3.25
501,2.055555555555556,3.7777777777777777,4.4444444444444455,4.0,4.388888888888889,3.5
502,2.0,2.833333333333333,4.7,3.966666666666667,2.3666666666666667,3.3
503,3.9912280701754392,1.4912280701754386,7.63157894736842,5.280701754385965,3.4736842105263164,2.7105263157894743
504,2.771428571428572,1.8571428571428568,5.228571428571429,4.8285714285714265,2.4857142857142858,2.1714285714285717
505,3.0,1.625,3.9583333333333335,3.458333333333333,1.375,1.7916666666666667
506,2.0933333333333333,2.3066666666666658,4.88,5.706666666666668,2.6666666666666665,3.066666666666667
507,2.833333333333333,2.033333333333333,4.6,4.8,2.933333333333333,3.0
508,2.347826086956522,3.565217391304348,4.5,3.3260869565217392,2.8043478260869565,3.3695652173913038
509,4.72463768115942,3.0144927536231885,3.3043478260869565,3.1594202898550723,4.9275362318840585,2.4782608695652173
510,2.2222222222222223,3.055555555555556,5.277777777777779,4.916666666666667,1.9722222222222223,2.0
511,1.5714285714285714,3.1071428571428568,4.0,4.607142857142857,3.7142857142857135,4.571428571428571
512,5.064516129032258,2.161290322580645,5.161290322580643,4.67741935483871,3.0645161290322585,2.6129032258064515
513,2.088235294117647,1.8235294117647056,7.4411764705882355,4.735294117647058,4.117647058823529,4.0
514,1.6575342465753424,1.7808219178082192,7.054794520547945,4.369863013698629,3.191780821917808,3.1232876712328768
515,3.7,3.0,3.2666666666666666,2.533333333333333,3.333333333333333,1.8166666666666669
516,1.6071428571428572,1.8035714285714288,7.321428571428571,4.839285714285714,2.357142857142857,2.642857142857143
517,6.7368421052631575,3.3421052631578947,2.9473684210526314,1.868421052631579,4.315789473684212,1.973684210526316
518,1.4634146341463414,2.0975609756097557,5.902439024390246,5.048780487804878,2.8292682926829267,3.829268292682927
519,2.742857142857144,1.9142857142857144,4.8285714285714265,5.0,2.657142857142857,1.8285714285714283
520,1.6333333333333333,2.6333333333333333,9.866666666666667,4.066666666666666,1.2666666666666666,1.3333333333333333
521,2.1794871794871797,3.3076923076923075,3.948717948717949,3.615384615384616,2.769230769230769,3.051282051282051
522,2.914438502673797,1.502673796791444,8.256684491978609,5.2780748663101615,2.5668449197860963,2.3101604278074865
523,1.6470588235294117,2.735294117647059,3.117647058823529,4.294117647058823,3.5294117647058822,4.882352941176472
524,3.2051282051282053,2.717948717948718,4.307692307692308,3.4871794871794872,3.2692307692307687,2.833333333333333
525,3.4418604651162785,1.3255813953488371,5.7441860465116275,3.6279069767441854,4.069767441860465,2.9069767441860463
526,6.974358974358975,2.0,2.8717948717948723,3.1282051282051277,3.1538461538461537,2.230769230769231
527,2.096774193548387,3.338709677419355,7.274193548387097,4.483870967741935,3.032258064516129,2.3548387096774195
528,1.9180327868852456,2.442622950819672,6.213114754098362,4.19672131147541,2.1639344262295084,2.5737704918032787
529,2.056603773584906,1.0754716981132075,9.09433962264151,7.320754716981133,2.0,1.962264150943396
530,2.0923076923076924,2.569230769230769,5.307692307692308,3.4923076923076923,3.1230769230769235,3.0461538461538464
531,3.3529411764705883,2.0,6.529411764705883,3.2352941176470584,3.2352941176470584,3.117647058823529
532,3.217391304347826,1.5652173913043481,6.391304347826088,3.565217391304348,2.3043478260869565,2.347826086956522
533,2.392857142857143,4.035714285714286,3.928571428571429,3.8571428571428568,2.642857142857143,3.0357142857142856
534,2.1481481481481484,4.481481481481481,2.703703703703704,4.2222222222222205,2.185185185185185,2.851851851851852
535,2.8048780487804885,1.7804878048780488,6.121951219512195,4.0,2.414634146341464,2.365853658536585
536,1.8888888888888888,2.1111111111111107,7.133333333333334,4.755555555555556,2.533333333333333,2.4
537,3.3703703703703702,2.5185185185185186,4.5555555555555545,4.407407407407407,2.962962962962963,4.148148148148148
538,1.8378378378378384,2.5675675675675675,5.864864864864867,3.4054054054054053,3.1621621621621623,2.810810810810811
539,1.9230769230769231,2.6153846153846154,5.230769230769232,4.384615384615385,2.6153846153846154,2.2820512820512806
540,4.264705882352942,6.205882352941178,2.117647058823529,2.8235294117647056,3.7647058823529416,2.323529411764706
541,2.619047619047619,3.3809523809523814,3.952380952380953,3.809523809523808,2.333333333333333,2.8095238095238093
542,3.842105263157895,2.6578947368421053,4.1842105263157885,4.552631578947368,4.078947368421051,4.315789473684212
543,2.2058823529411766,2.5,3.647058823529412,3.9117647058823533,2.3529411764705883,2.4411764705882355
544,2.2674897119341564,1.5226337448559668,7.917695473251027,5.522633744855965,3.1358024691358017,3.0452674897119336
545,1.5,4.076923076923077,5.269230769230768,4.153846153846153,2.423076923076924,2.3846153846153846
546,3.25,1.7142857142857142,7.107142857142858,5.357142857142857,4.803571428571429,2.7142857142857144
547,2.555555555555556,2.066666666666667,6.177777777777778,4.888888888888889,2.1111111111111107,2.2666666666666666
548,1.5882352941176472,3.3235294117647056,6.352941176470589,4.852941176470588,2.088235294117647,2.9411764705882355
549,0.9090909090909092,6.7727272727272725,7.5,4.136363636363637,1.3636363636363635,2.409090909090909
550,1.851851851851852,2.4444444444444446,6.888888888888888,4.62962962962963,2.7777777777777777,2.6666666666666665
551,2.07843137254902,2.2745098039215685,5.764705882352941,6.9215686274509824,2.2941176470588243,2.8039215686274512
552,1.9523809523809523,2.071428571428572,5.8809523809523805,3.9047619047619047,3.1904761904761907,3.333333333333333
553,2.673469387755102,2.346938775510204,5.081632653061225,4.530612244897959,3.2244897959183683,4.428571428571429
554,1.9387755102040816,2.5306122448979598,6.469387755102041,5.2653061224489806,2.5510204081632653,3.0408163265306123
555,1.8333333333333333,5.571428571428571,7.6190476190476195,4.976190476190476,1.8571428571428568,1.9285714285714288
556,3.310344827586207,2.5517241379310347,3.5172413793103448,3.9655172413793123,3.4137931034482767,3.5517241379310347
557,1.9523809523809523,4.333333333333333,4.714285714285714,4.285714285714286,2.619047619047619,2.523809523809524
558,3.136363636363636,3.0454545454545454,3.7954545454545454,3.9090909090909087,3.1590909090909087,3.5681818181818183
559,2.8048780487804885,1.0975609756097562,6.048780487804878,5.439024390243904,2.975609756097561,2.2439024390243905
560,3.042553191489361,3.723404255319149,4.148936170212766,2.5957446808510642,2.276595744680851,2.0212765957446805
561,2.5454545454545454,2.878787878787879,4.0606060606060606,4.333333333333333,3.212121212121212,2.7575757575757582
562,3.35,2.5,7.4,3.75,2.583333333333333,2.65
563,3.882352941176471,2.117647058823529,5.470588235294118,3.0294117647058822,2.5294117647058822,2.235294117647059
